recid,givenname,surname,suburb,pc
3901618,apolonia,vellianitis,greenfields,6210
4425910,christine,ellis,grovedale,3216
2463433,kathryn,franchi,upper ferntree gully,3156
3246264,lucy,peterson,belmont,4153
231627,eric,kennedy,panania,2213
6523090,mark,quinn-schofield,sorrento,6020
1018087,dina,wilson,como,6152
2853100,olga,tui,craigieburn,3064
1542382,huiyun,phelan,terrigal,2260
1542387,kerryn,glossop,casuarina,6167
6654197,bibra,macfarlane,glen iris,3146
1149179,raymond,mckenzie,bradbury,2560
887036,karen,junor,palm beach,2108
2066696,william,puddy,millswood,5034
5867785,michael,horton,port macquarie,2444
5081354,michelle,baig,springvale north,3171
6523154,carmel,austin,beaumaris,3193
231701,roslyn,fisher,tamworth,2340
1939161,barbara,robinson,st kilda,3182
231718,alison,dickson,wendouree,3355
4950319,julianne,emmerson,horsham,3400
6523188,james,sanders,banora point,2486
3639621,julie,mcknight,sunbury,3429
231751,janene,mandic,cabramatta west,2166
231752,moya,backhouse,melbourne,3000
5343570,maria,butler,risdon park south,5540
4426067,josefina,pullan,coombabah,4216
4032863,richard,townsend,riverside,7250
2853219,maryann,amin,marrickville,2204
1542500,francis,cook,gowrie,2904
4950378,ebenezer,voorwinden,albion park,2527
4032875,john,bloffwitch,brahma lodge,5109
5867889,pamela,worthington,broome,6725
672147,jake,clark,goolgowi,2652
5474676,kerry,sinton,birmingham gardens,2287
2591093,david,brew,thornlands,4164
3053289,neil,puclin,mount isa,4825
6392187,rocco,sikora,beverley,5009
3115390,nhi,taylor,leeming,6149
2591110,paul,brown,lancelin,6044
6261127,rodey,thane,killara,2071
4473240,errol,ferguson,burpengary,4505
2591124,peter,young,glandore,5037
2591126,ronald,king,buderim,4556
493975,linda,broughan,brunswick,3056
3508646,george,hickey,brookvale,2100
1149358,michael,lansdowne,toongabbie,3856
1935805,cecil,nau-kleinmann,blaxland,2774
5474750,aaron,doumbos,malvern east,3148
3664972,audrey,cooke,kilmore,3764
1873655,alzira,tabak,potts point,2011
2197970,narelle,schwarz,wollongong,2500
4032980,warren,manitzky,maryborough,4650
1018326,delma,smallwood,dubbo,2830
1149405,douglas,kelly,blacktown,2148
6785508,keitha,hughes,brooklyn,2083
4164072,yvonne,senior,cronulla,2230
887276,lindsay,irwin,morayfield,4506
2853357,geoffrey,fitzgerald,mullumbimby,2482
1542649,fabian,wong,springvale,3171
4033022,thi,delaney,emu plains,2750
2198017,john,munday,moss vale,2577
1673735,dawn,roth,lake heights,2502
5587373,hugh,buultjens,longford,3851
756246,gwen,perrott,montmorency,3094
2722327,amy,fordham,ringwood,3134
6392353,amy,chaplin,wongan hills,6603
4713563,giovanni,lamond,manly,4179
4688420,glenn,deirdre,manoora,5414
3115558,trudi,anderson,fraser,2615
4426284,heather,mason,bunbury,6230
6130222,kay,denato,thomastown,3074
1280559,barbara,holloway,bellmere,4510
5474881,anthony,leahy,whyalla playford,5600
100938,donna,sands,moruya,2537
4164180,katja,luland,orange,2800
2460245,eileen,white,kippa-ring,4021
1018454,carmen,gilbertson,mount gambier,5290
4950628,lorraine,whittington,mooroobool,4870
232037,derek,armstrong,heidelberg heights,3081
6854417,ursula,mcewan,seaford,3198
2984552,tarek,goldin,bass hill,2197
4295285,emma,norman,brinsmead,4870
2067063,shao,speers,barrack heights,2528
6523513,dimitria,kelly,albion park rail,2527
4164218,ling,dalley,vaucluse,2030
101002,vijay,richardson,fairy meadow,2519
1149587,geoffrey,cameron,frankston north,3200
4950682,mei,chatenay,cherrybrook,2126
2460316,christopher,murphy,flinders view,4305
5999262,melissa,joyner,buff point,2262
4295327,ian,rosewell,alexandria,2015
101025,kimberly,vernon,grovedale,3216
2198182,claire,sanchez,thornbury,3071
6130343,heather,walker,farnborough,4703
2853556,robert,danckert,richmond,3121
6261434,eva,bagley,box hill,3128
494273,mei,galatoulas,smithfield,2164
3640006,kerry,kaleopa,auburn,2144
6916815,margaret,matchett,southport,4215
6916822,kathleen,dacey,bligh park,2756
3665017,amanda,alexandrou,forestdale,4118
4426457,kellyanne,newman,tugun,4224
1936104,alice,chin,paddington,2021
5868278,paul,duval,east perth,6004
2984701,anthony,biram,morwell,3840
1936129,betty,stratford,mount gambier,5290
6654740,gilbert,miller,yaroomba,4573
6523674,kerry,ibell,minyama,4575
5999390,ruth,hastie,hammondville,2170
4950815,corina,dalton,ardrossan,5571
4033323,kyriaki,coonan,north haven,5018
5868335,kevin,pearson,blacksmiths,2281
2067250,ben,campbell,jamberoo,2533
363340,trudy,stork,sandringham,3191
1411919,janice,guretti,albany,6330
6654801,ean,tran,braybrook,3019
4426579,ying,daley,tahmoor,2573
5737312,manuel,diaz,south fremantle,6162
6523748,angela,court,hobart,7000
1936229,emilio,boothman,mentone,3194
6261614,sandralea,vaughan,claremont,6010
1543024,judith,lo,eastwood,2122
5999473,jason,campbell,queanbeyan,2620
6654834,holly,shepherd,anglesea,3230
6130554,nancy,harding,cromer,2099
4688775,douglas,nash,kew,3101
5475209,prakash,armand,kogarah,2217
4819857,elisa,mckenzie,mellool,2734
1149846,philip,bainbridge,helensburgh,2508
101271,felix,barkley,cammeray,2062
2460580,steven,martin,pascoe vale,3044
3771312,evol,taylor,endeavour hills,3802
3115967,craig,brown,lismore,2480
4950981,malcolm,filshie,port macquarie,2444
2853832,julie,hosemans,bayswater,3153
1805258,alan,mckenzie,labrador,4215
2198480,geoffrey,harkins,bilgola plateau,2107
6654934,imad,suter,lindfield,2070
2722778,shelley,murby,mandurah,6210
2529104,margaret,mclean,capalaba,4157
3378147,graham,mumby,menai,2234
6654948,robert,perryman,modbury,5092
4033510,atma,irwin,warner,4500
6592337,eileen,cunningham,adelaide,5000
6392812,warrick,taylor,glencoe,5291
5737460,william,brook,dulwich hill,2203
4951031,premachandra,thorburn,tamworth,2340
625666,joanna,fernando,bracken ridge,4017
6876331,amanda,cengiz,auburn,2144
2198532,rosemary,smartt,dalwallinu,6609
6330198,pamela,johnson,mona vale,2103
2984973,stewart,lansdowne,port macquarie,2444
5082128,timothy,herzberger,mosman,2088
2067476,an,dillon,gladstone,4680
1805342,olive,hyland,kadina,5554
410117,peter,zammit,double bay,2028
4295717,afroditi,hoogervorst,matraville,2036
5868594,roslyn,patteson,orange,2800
4426807,trevor,seaborn,gateshead,2290
6614196,debra,fisher,wentworth falls,2782
2460730,monica,visser,hillwood,7252
1936447,stefano,grimes,ararat,3377
232526,kathryn,keleher,isle of capri,4217
2198607,kaye,hannam,west woodville,5011
6917211,jane,huddy,cranbrook,4814
2853982,john,lapslie,emerald,4720
6917215,yi,wheatley,ringwood east,3135
232553,david,durkin,dawesville,6210
1543275,bindi,jones,greensborough,3088
5868655,chrisanthi,tripi,hamilton hill,6163
2722928,irina,kennedy,newtown,2042
3402943,rodney,alacqua,kingsgrove,2208
4951180,janet,frawley,rostrevor,5073
1150093,mevlut,parker,fullarton,5063
2329752,patricia,wild,kawungan,4655
4951199,shyam,carroll,maryland,2287
6130853,neil,streter,bald hills,4036
6130857,diana,collins,hillbank,5112
4951210,john,carlson,bullarook,3352
887980,radomir,ohtani,wallsend,2287
5737659,joan,ryder,keperra,4054
1674430,roger,al-ubudy,auburn,2144
2791286,leo,smithers,dapto,2530
6786246,michelle,wright,parkdale,3194
6524113,clare,loton,leschenault,6233
6917333,raul,campbell,mount claremont,6010
5999830,david,kornek,mangerton,2500
1281239,maria,clark,bonalbo,2469
3640548,geoffrey,clennick,cape burney,6530
6130918,gemma,wildisen,balmain,2041
6393063,jeffery,bottroos,lalor,3075
1281261,julie,shears,mornington,3931
3902724,rumiye,noyes,kilkivan,4600
6130949,raymond,warman,raymond terrace,2324
4211244,judith,saxon,launching place,3139
5999887,amanda,yadav,quakers hill,2763
5999893,vivian,taylor,coogee,2034
1150240,jose,henry,turramurra,2074
6917414,carole,smith,morang south,3752
4164903,agnes,hayes,parkwood,6147
101674,karen,barrell,warnbro,6169
6655276,ae,wood,macquarie fields,2564
4164911,mark,stacker,frenchs forest,2086
5213488,michael,aydin,fawkner,3060
6262065,paul,kirwan,woodcroft,5162
6130996,santo,latoure,emerton,2770
6917434,erin,muntz,prahran east,3181
2723137,gina,jackaman,hove,5048
5475660,lettitia,burgess,orbost,3888
4820305,jodie,steel,raby,2566
5475671,robert,hore,kangarilla,5157
5063226,maureen,miklin,lansvale,2166
1150304,jacqueline,atfield,greystanes,2145
3378529,ingrid,nguyen,bonnyrigg,2177
1412454,leon,ghosh,coogee,2034
3116391,steven,xeras,bankstown,2200
3247478,allyson,filidei,dalkeith,6009
5082488,mustafa,vernon,melton south,3338
757119,kim,kelley,metford,2323
2985344,tiana,grinly,penrith,2750
2329994,edna,jolly,malua bay,2536
1281419,peter,sushkov,matraville,2036
6000015,stewart,gligorevic,spencer park,6330
232848,barry,buckeridge,mount eliza,3930
6000021,john,riddleston,gladstone,4680
6000029,john,wolff,port macquarie,2444
6131110,bret,collins,dysart,4745
3771816,margaret,shadlow,stephens,4227
626089,robert,wall,randwick,2031
6393261,ian,hornsby,clifton beach,7020
3577757,leonie,rigby,moore park,4670
2198963,patricia,audino,earlwood,2206
2198977,david,rechtorik,caringbah,2229
3378632,cheryl,thomson,queens park,2022
3509709,john,condon,wangan,4871
6024442,normann,balnaves,glen osmond,5064
2985441,maui,jackson,robina,4226
6655460,maria,tian,sydney,2000
3116517,robyn,carter,mill park,3082
5475829,arthur,adams,bolton point,2283
3902974,rupert,gittins,williamstown,3016
5344780,christina,cheung,hurstville,2220
5475853,jimmy,hoffer,lane cove,2066
3839917,john,wilson,maryborough,3465
5738001,hilda,shafton,ballarat,3350
6393365,mary,thorogood,ambrose,4702
6524441,garrett,fraser,atwell,6164
1674783,kerrie,melnic,brighton east,3187
4165161,susan,peters,tomerong,2540
4034090,hideyo,chan,hampton east,3188
2068016,margaret,kalasho,fairfield,2165
6786612,vien,ichary,cobram,3644
1412667,patricia,duke,gosford north,2250
1674816,rainsford,warschauer,morningside,4170
2199106,sophie,lewin,belmont,2280
5213781,glen,hartley,mudgee,2850
3446713,caroline,naiman,dover heights,2030
6111844,tracey,holmes,burnett heads,4670
1412699,susan,dezdjek,childers,4660
1150561,anthony,cooper,bendigo,3550
2068069,greg,jackson,rockingham,6168
2723437,wendy,nash,the gap,4061
5869173,david,brooks,hocking,6065
2985595,louise,thatcher,ocean grove,3226
5082761,george,howard,menangle,2568
4102085,leigh,ong,cabramatta,2166
1937062,rodney,freeman,springvale south,3172
5869232,rajendra,quick,port macquarie,2444
626362,tam,mcdougall,campbelltown,2560
4820670,robert,barnett,nundah,4012
6786753,lorraine,tavener,koonawarra,2530
3772115,james,rosenzweig,balgownie,2519
233175,fay,hodgson,mooroopna,3629
5738204,loan,lloyd,mortdale,2223
2985696,lynette,mccain,belmont,6104
6393575,paul,woods,eastwood,2122
3116778,fook,hoey,dubbo,2830
1939410,kenneth,gleeson,coombabah,4216
3378931,nerida,milligan,pinjarra,6208
4165365,rowena,wells,neutral bay,2089
3247870,hansel,booth,mudgee,2850
5213955,wai,nankivell,west beach,5024
1806085,noelene,mcgregor,parkdale,3194
1412873,graeme,beresford,lavender bay,2060
4034316,achmad,adcock,toowoomba,4350
3510030,jacqueline,nadenbousch,millendon,6056
6655759,merle,jones,narrabundah,2604
1150737,lesley,pietersen,ringwood north,3134
757526,susan,bracken,macquarie hills,2285
4689687,noel,coppard,inglewood,6052
1281821,brenda,kelly,austral eden,2440
5738270,tony,wallace,carnarvon,6701
3772207,marilyn,lockett,neerim north,3821
5476153,mary,wolfe,figtree,2525
3772220,sze,young,brunswick heads,2483
5082945,zhen,hecker,clayfield,4011
364355,cheryl,synnott,watsonia,3087
6262599,mary,hayhoe,beaconsfield,4740
4427592,kerry,paech,palmer,5237
1544011,kaye,gordon,toowoomba,4350
5345109,allen,cavallaro,griffith,2680
102246,terence,abraham,greensborough,3088
5869415,steven,knight,mermaid waters,4218
1019756,salvatore,kerr,blacktown,2148
1281909,lynette,harrison,newcastle,2300
2461566,lee,von perger,cottesloe,6011
1937279,mark,hale,christies beach,5165
3774443,michael,hawkins,brunswick junction,6224
626569,kerry,heymans,swan view,6056
4165514,shannaen,amer,nhill,3418
1937292,gerard,hills,port macquarie,2444
233360,robyn,djakovich,eagleby,4207
4507591,christopher,gruben,mulgrave east,3170
364441,peter,rosewarne,albury,2640
2854828,paul,duniam,devon hills,7300
757685,evangelia,simon,caulfield south,3162
6393783,natalia,soto,south perth,6151
2985925,maria,arnold,surfers paradise,4217
1019847,dean,lawler,annerley,4103
3641288,sylvia,venturato,west pennant hills,2125
6000596,miles,harris,sans souci,2219
5345240,eileen,spielvogel,bungaree,3352
3510252,elizabeth,starr,haberfield,2045
3772400,linda,isaacs,cremorne,2090
6262771,susanne,edwards,ambarvale,2560
1806327,terrence,bowen,cambridge park,2747
6262795,grant,brotherson,grafton,2460
3641362,barry,bakker,cheltenham,5014
1806357,richard,doran,croydon south,3136
4821014,leah,bennett,broadmeadows,3047
5607449,kenneth,ellery,kalangadoo,5278
3556015,ann,o'neill,wentworth falls,2782
4296734,bernadine,donnell,shepparton,3630
1806367,greg,johnson,wodonga,3690
1151008,gildas,lewis,kensington,2033
1151013,chris,sabbagh,liverpool,2170
4034598,kathryn,jansen,ascot,6104
3117104,sun,ivers,budgewoi,2262
757819,david,muhammed,glynde,5070
4427841,stewart,nikolic,dandenong north,3175
6787150,malcolm,ferguson,nedlands,6009
1019987,daphne,donnelley,soldiers point,2317
5995899,robert,coburn,edgeworth,2285
5607524,sharad,roberts,coolbinia,6050
3097858,matthew,williams,pullenvale,4069
4165740,bernadette,castellano,jubilee pocket,4802
6656111,oliver,manser,darwin,0800
757892,bee,pappas,preston,3072
2855051,jarrod,tassell,erina,2250
5869708,dale,papantomio,hammondville,2170
5371775,travis,arnold,gooseberry hill,6076
1151151,anthony,pinder,loch,3945
4165821,elizabeth,harrison,boonah,4310
2461899,lan,malone,kirrawee,2232
1961336,ya,turner,alexandra hills,4161
2330835,damien,bovell,lesmurdie,6076
4952277,robert,thomas,beecroft,2119
364763,jason,chapman,north ward,4810
6656226,sharon,kouts,lower plenty,3093
3117284,margaret,carter,toowoomba,4350
1413358,jantina,barltrop,hillbank,5112
4821236,ruchira,lotzniker,parkdale,3194
5607686,robynann,kasperczyk,st albans,3021
3248394,igor,davies,mount martha,3934
3379471,marianne,luke,north fremantle,6159
5345557,brent,pritchard,buderim,4556
3772694,trudie,pentreath,tongala,3621
4296983,gary,brekic,hinchinbrook,2168
6132004,peter,mcnamara,guildford,2161
758071,phyllis,williams,everton hills,4053
6263101,eric,ross,hawthorn,5062
1544510,brett,moylan,noble park,3174
1806659,anthony,cosson,belmont,6104
627013,marion,brown,tinana,4650
6263116,lorraine,jordan,mildura,3500
5607760,irene,bloom,newport,2106
4034897,susan,mathison,slade point,4740
889177,cherie,jovanoski,mill park,3082
5476703,joy,moore,warrane,7018
4320657,deborah,box,carindale,4152
5083506,barbara,wardropper,bayview heights,4868
495989,pauline,agcaoili,nakara,0810
233858,lai,sayers,north rockhampton,4701
4952452,darryl,partridge,kiama downs,2533
2593158,neville,diefenbach,kippa-ring,4021
2855305,carolyn,wooldridge,glenella,4740
496015,clifford,tuszynski,unanderra,2526
4952465,jennifer,tolliday,montmorency,3094
3490542,jane,richardson,grandchester,4340
1282465,mitchell,phillipson,burleigh waters,4220
1020329,frederick,gibson,wangi wangi,2267
1413548,bertram,cumming,kalgoorlie,6430
2462125,clare,harroldson,gowrie,2904
1020339,warren,venables,kurrajong east,2758
6394312,vicky,wade,northcote,3070
6001107,richard,adams,yamba,2464
3709006,anne,penfold,hamlyn heights,3215
6394330,meredith,blackmore,healesville,3777
4559331,allan,belle,carnarvon south,6701
2724324,joseph,skene,camperdown,3260
627174,helen,mcgufficke,toongabbie,2146
889322,john,christophoratos,canterbury,2193
2986475,simon,henley,ringwood,3134
5345777,nagasvari,moore,chirnside park,3116
2331134,sarah,fossey,annerley,4103
4428288,norma,capewell,woody point,4019
3117570,scott,velardo,sunshine,3020
6132231,nicholas,garth,creswick,3363
6263305,joseph,smith,tent hill,4343
5739018,hiong,lawler,waterloo,2017
4559375,yoo,rikard-bell,maroubra,2035
1675796,philip,irving,griffith,2680
716207,karen,formosa,innisfail,4860
365085,tabitha,bidgood,taperoo,5017
1544737,robyn,anderson,manly,2095
5345848,brian,thirkell,cowra,2794
5739084,colleen,kettle,brighton,3186
5214798,neil,cheng,doncaster east,3109
890979,sharon,rodgers,lindisfarne,7015
5739095,kathryn,bec,mentone,3194
5608029,jennifer,stephen,queanbeyan,2620
6001256,daniel,thornton,picola,3639
6656623,irene,tsitsinaris,fulham,5024
4166257,norma,finck,potts point,2011
6263410,kevin,lane,jerramungup,6337
1675906,daphne,huang,chatswood,2067
4821638,jeffrey,brown,upper copmanhurst,2460
3379847,dianne,vuu,maidstone,3012
3641998,kathleen,baker,clontarf,4019
4690598,terrence,moll,nundah,4012
3379889,kylie,tanner,mahomets flats,6530
4559538,francis,wilson,armidale,2350
6394551,david,mcdonald,grange,5022
6263489,phillip,forthuber,mount pritchard,2170
3117765,andrew,garate,mooroobool,4870
2986704,reg,gillon,werribee,3030
5739221,thomas,rowe,singleton,2330
3379928,dianne,lydiard,balhannah,5242
3117794,ingrid,treml,chiltern valley,3683
2593508,rulan,dowell,collingwood park,4301
5477100,peter,garcia,annandale,2038
191954,roger,carey,wyee,2259
496367,elizabeth,lewis,pomona,4568
4952816,glenn,harkins,yallourn north,3825
4297461,tracey,wickham,atherton,4883
3904250,tanya,faktor,hunters hill,2110
2331391,fleur,dunn,waratah,2298
627459,kylie,hayward,grafton,2460
2593540,wayne,diab,baulkham hills,2153
3379974,marli,fraser,cabramatta,2166
5870357,harold,hobbs,shoalwater,6169
6656792,james,maguire,southport,4215
2986780,derick,cain,dural,2158
1413917,vimol,guerin,ingle farm,5098
627489,keung,mace,elizabeth grove,5112
758576,elizabeth,bennett,upper main arm,2482
496435,eddie,torresan,bossley park,2176
1151796,davide,olson,st lucia,4067
1282869,peter,berry,kelso,4815
1020733,shaneane,osborne,south yarra,3141
5739334,jackie,bergin,girrawheen,6064
4297557,zilpah,mcclure,rowville,3178
627542,sreenath,comello,kingaroy,4610
103272,marion,jennings,melba,2615
627573,hazel,ricci,pascoe vale,3044
2855799,william,turner,paralowie,5108
1020796,alex,smith,latham,2615
3642241,graham,lawrence,mullumbimby,2482
758664,maria,andrews,elermore vale,2287
4166537,paul,harris,mcdowall,4053
3642264,karen,lyons,rozelle,2039
3904409,marlena,harte,long gully,3550
1807258,jennifer,o'brien,parkwood,4214
6656930,alan,francis,morningside,4170
2986918,eileen,rewse,chirnside park,3116
6132653,morven,mackie,raceview,4305
1151925,arhondia,clarke,north geelong,3215
