recid,givenname,surname,suburb,pc
3805831,john,mcdougall,sawtell,2452
3019401,diana,saunders,berwick,3806
1245976,kym,lymbery,coolangatta,4225
4592296,beverley,mitchell,glenunga,5064
5116596,paul,faulkner,malanda,4885
5116603,kathleen,killeen,berwick,3806
1839807,geraldine,hill,payneham,5070
4854476,wa,xikluna,croydon,3136
6558416,joseph,bourne,bogangar,2488
3019474,hilda,ackroyd,barrington,7306
6689499,troy,osborne,queenscliff,2096
1053410,donna,bell,epping,3076
4837,kulla,goddard,tennant creek,0860
529133,pamela,gordon,tugun,4224
5903089,sue,lee,sandgate,4017
5772018,shalini,kilner,jan juc,3228
4461310,colin,trivisonno,surrey hills,3127
4870,patricia,desouza,hassall grove,2761
2626313,amanda,lucey,south yarra,3141
398091,marianna,bartholomeusz,ashwood,3147
5462147,hendrika,hollett,bertram,6167
2626329,rachel,intini,wattle park,5066
3543838,brendan,erfurth,rochester,3561
4330271,meryle,rourke,kambah,2902
4985633,samuel,wyatte,rosewood,4340
1446691,gail,mcgregor,leichhardt,2040
3150632,damian,deland,maroubra,2035
2010588,amanda,stokes,kilsyth,3137
1577778,john,buckles,dianella,6059
6689590,nicole,maitland,norseman,6443
2469343,peter,thorn,orbost,3888
1184573,nicole,tucker,kyabram,3620
5641033,gregory,james,warrenheip,3352
398156,albert,laing,hamilton,2303
2626383,lenette,williams,scarsdale,3351
398164,brenda,thompson,giralang,2617
4951,donna,debono,wagga wagga,2650
5116760,ian,anderson,gladesville,2111
6820701,shirley,mullen,windermere park,2264
6296415,john,hughes,flagstaff hill,5159
5247846,rodney,smith,ulverstone,7315
3412842,robert,allen,glen iris,6230
6034286,john,eid,patterson lakes,3197
3281780,gloria,pope,taringa,4068
2233213,janet,milinkovic,fairy meadow,2519
6558593,morris,mennie,maroochydore,4558
1184652,nicole,spedding,parmelia,6167
398232,peter,shterini,caringbah,2229
4854687,leonie,urquhart,tamworth,2340
2364320,david,shiels,golden square,3555
3281825,tanya,dingley,dunbogan,2443
6558640,betty,kumar,morningside,4170
2888636,peter,collins,killarney heights,2087
1315773,victor,gants,kirwan,4817
4461521,alan,roberts,gladstone,4680
5116888,brian,coker-williams,bridport,7262
1315808,mark,van dongen,yarraville west,3013
3544062,trevor,freestone,werribee,3030
529417,john,thompson,kapunda,5373
398355,jean,gibbons,berriedale,7011
2230441,robert,krstevski,lake illawarra,2528
5641243,sharon,smith,mccrae,3938
3937308,damien,lu,balwyn north,3104
5116958,kathryn,lydall,ventnor,3922
3413023,robyn,jurek,chadstone,3148
2102305,jean,mckay,eltham,3095
5116966,robert,varma,morayfield,4506
2993671,christine,barnett,dulwich,5065
4199468,kerry,anstey,armadale,6112
6117555,naoko,brady,wodonga,3690
922692,alida,bath,walgett,2832
529482,rhonda,barnes,balwyn,3103
3675212,peter,orbell,dubbo,2830
5772365,stephen,burton,mount gambier,5290
136270,kerylee,lees,avalon,2107
1184852,queenie,moggs,yelarbon,4388
2495575,david,carlisle,port hacking,2229
5117016,clifford,bennett,claremont,7011
6296667,brian,skinner,south perth,6151
3413084,colin,sun,ryde,2112
1053789,linda,reddie,brighton,3186
2233439,pik,powell,lalor,3075
4461664,margaret,martin,parkes,2870
4985955,philip,dargaville,whitemark,7255
3413099,catherine,miller,banksia beach,4507
5903475,alison,raad,south wentworthville,2145
4854902,michael,scott,wattle grove,2173
529529,janis,dyer,coolangatta,4225
6034554,carolann,vojvodic,collaroy plateau,2097
6689925,john,blanch,casula,2170
2316481,wilson,eremenco,yarwun,4694
6296718,warren,thompson,lake cooroibah,4565
5266,james,jackson,neutral bay,2089
136340,pamela,morley,collingwood,3066
5248152,lindsay,ashenden,kapunda,5373
5117090,jocelyn,bobisch,lavington,2641
1971377,zyad,buckley,attadale,6156
791733,nicholas,connolly,toowoomba,4350
6689977,diane,jheong,burwood,2134
1709244,antonio,day,harbord,2096
4854977,tony,greensill,mira mar,6330
6034627,deborah,king,mount claremont,6010
267462,anurendra,hill,kenmore,4069
1971400,daphne,howell,sadleir,2168
1239701,george,deasy,mount isa,4825
4522873,meagan,covington,marcus beach,4573
2495707,margherita,bain,coffs harbour,2450
4855004,yan,motiwalla,winthrop,6150
4068573,sara,nisbet,penguin,7316
2495730,shing,phipps,willow grove,3825
1709301,phillip,swinton,kuraby,4112
5772539,allan,stuurman,east brisbane,4169
2102529,janelle,davey,baulkham hills,2153
6296841,valerie,bolitho,white hills,3550
1578275,lourdes,kirkby,mount gambier,5290
5413,giuseppe,burnes,casula,2170
5510442,martin,gammon,cooma,2630
5903659,david,holmes,surfers paradise,4217
4199734,russell,haddock,canterbury,3126
3146633,wayne,townsend,fennell bay,2283
1617460,ian,thiesz,shailer park,4128
5248316,john,van de wetering,hillside,3037
2364740,karen,white,corowa,2646
1185093,sharon,houston,dalmeny,2546
5117256,kam,cameron,rocky gully,6397
743652,glenys,mccarthy,bundaberg,4670
6427995,patricia,chapman,ryde,2112
4199772,john,williams,hermannsburg,0872
6034783,kirsty,paterson,bray park,4500
1174238,ting,brown,albury,2640
2757991,andrea,carrick,wodonga,3690
2364779,peter,mahoney,bronte,2024
6165869,simon,mamone,curl curl,2096
660857,jodi,ward,devonport,7310
5510525,tom,albertson,moore creek,2340
3413375,pamela,boustead,cheltenham,3192
6165888,doreen,byass,pascoe vale,3044
398723,aron,ramm,chapel hill,4069
3806596,glenn,gleeson,deloraine,7304
3015574,rachel,mackie,palm beach,4221
6296971,sochivrith,freeburn,terrigal,2260
5510540,queenie,plowman,willoughby,2068
5379469,cihangul,carter,millner,0810
6690198,anne,johns,murrumbeena,3163
3544477,neil,tsiaoussidis,enfield,5085
267680,seymour,blenkiron,thornlea,5280
2889130,paul,hicks,nowendoc,2354
3151276,david,lane,hillside,3037
398765,mossie,nicholson,endeavour hills,3802
6821294,audrey,hutchison,grafton,2460
4195230,jonathon,chau,hobart,7000
6559161,patricia,mccormack,mitcham,3132
5248446,denise,munday,quambatook,3540
3282372,marco,mcguirk,alice springs,0870
5248454,adriana,pullen,st marys,2760
3675593,rachel,pike,temora,2666
136654,walter,leland,high wycombe,6057
2889178,bradley,fumberger,robinvale,3549
398813,carolyn,van der valk,alexandra hills,4161
1709537,lois,lawson,petersham,2049
2447612,peter,nelson,donnybrook,4510
2102762,norman,bambridge,forestville,5035
1578481,lorinda,liu,castle hill,2154
6297080,dianne,lyon,karrinyup,6018
3937787,gaetana,williams,callignee,3844
398845,john,kelly,woodford,4514
5510665,michael,laycock,devonport,7310
3937806,sheila,brown,wagga wagga,2650
2233875,janet,blanco,greenbank,4124
5248538,kathryn,bennett,queenstown,7467
398877,glenys,malone,falls creek,2540
3020318,stephen,golledge,marrickville,2204
4068895,leanne,thompson,melton south,3338
6428192,edward,coffey,wembley,6014
6428197,vincent,cashman,petersham,2049
6690345,elizabeth,o'callaghan,holsworthy,2173
6559283,anastacia,hinchey,wollongong,2500
6428232,ann,harrison,turramurra,2074
1971788,robert,dishington,seven mile beach,7170
4200016,sandra,phillips,mount pleasant,2749
480270,matthew,irvine,grange,5022
5719,carmel,partridge,cardiff south,2285
3282528,mark,petersons,grenfell,2810
1447527,jeffery,marynissen,balgowlah,2093
1054315,robyn,regan,brookvale,2100
6166125,irena,mclean,bacchus marsh,3340
792174,leon,williams,fairfield,3078
4200055,jennifer,wolff,mooloolah,4553
3151482,robin,bermingham,wurtulla,4575
3151489,bal,valkenburg,wodonga,3690
4331145,jeannie,hassan,st albans,3021
4986506,beverley,williams,howden,7054
3020428,lynette,marchant,waurn ponds,3216
4855440,marie,bhan,mill park,3082
6035096,doreen,buckeridge,wynnum west,4178
5772954,eileen,head,wynnum,4178
6428315,karen,hart,jerrabomberra,2619
1447587,susana,mccourt,ascot,4007
4462253,peter,bennett,belmont north,2280
5641903,jennifer,hazelwood,moore park,4670
2627250,frank,dobbinson,pyrmont,2009
661185,daniel,miethke,scarborough,6019
5904085,gregory,costello,corinda,4075
3020507,carmela,steele,north ipswich,4305
1840871,youssef,fawkner,craigie,6025
3020534,glenda,williamson,lilydale,3140
6297340,brendan,campion,vermont south,3133
6690557,gwenda,otten,cronulla,2230
1054463,lindsey,hanly,swanbourne,6010
6821633,konstantinos,mccarthy,labrador,4215
923403,dante,coyte,baradine,2396
1316630,susanne,hopkins,carina,4152
5248791,lea,de san miguel,como,6152
5510950,carmel,mcharg,ascot vale,3032
2622428,noemi,bunnell,eltham,3095
4986666,peter,barry,capalaba,4157
137003,harry,tierney,bateman,6150
5773102,luke,pedersen,guildford,6055
4986677,johannes,dawe,thurgoona,2640
2627382,saverina,adams,hampton,3188
4855607,nada,sutter,rosebud,3939
3020604,beth,lamb,killarney,4373
1180640,joseph,lehne,mudgeeraba,4213
923460,michael,harris,cootamundra,2590
1054544,david,yabut,glendenning,2761
1595706,george,gilbert,gordon,2906
3938145,samuel,chan,wantirna south,3152
4331367,alan,grant,broken hill,2880
1578860,patricia,gibbs,hornsby,2077
1578867,bronwyn,chun,balwyn north,3104
1709950,jillian,hewett,chirnside park,3116
5702635,lincoln,bray,salisbury east,5109
2103194,edith,yeo,hackham,5163
1185693,hayley,clarke,albion park,2527
137123,rachel,savage,wolumla,2550
4986794,vern,femor,north rockhampton,4701
1447863,paula,reed,birmingham gardens,2287
6117706,hilda,glazer,leederville,6007
530373,liza,ridley,coodanup,6210
2365389,justin,yakich,mandurah,6210
4855764,angelo,allery,cooroy,4563
2365398,suzanne,ivers,tacoma,2259
2627543,ram,marsh,caringbah,2229
4785147,russell,stevens,pokolbin,2320
3020781,deborah,turton,peregian beach,4573
5511154,uma,gardner,turramurra,2074
5773299,myfanwy,stossberg,bellevue hill,2023
661502,greville,brunker,queens beach,4805
4724744,marita,johnston,centennial park,2021
399375,philip,draper,narrandera,2700
3545110,brett,mcgavisk,natural bridge,4211
3545111,myrtle,leary,cremorne,2090
2365473,john,hyndes,southport,4215
3807269,john,pulis,glen iris,3146
6166575,phillip,kwok,upper mount gravatt,4122
6428722,vincent,clark,kyabram,3620
3414076,robert,van hees,corinda,4075
3414079,john,wandle,singleton,2330
3283011,paula,palic,keysborough,3173
6559812,vanessa,deleyev,coburg,3058
5904464,yuanling,jarrett,port melbourne,3207
792666,joyce,diakos,yowie bay,2228
3151976,john,maccallum,potts point,2011
399470,tin,lindsay,wandoan,4419
6428789,john,payne,forest lake,4078
3020918,lindsay,horsburgh,balwyn,3103
6297728,mark,steffenssen,duncraig,6023
6690948,angela,sherwood,rosehill,2142
530570,william,howlett,goulburn,2580
2496653,mark,baker,milton,2538
661652,geoffrey,hannan,beenleigh,4207
3676324,keith,fletcher,bulli,2516
6297766,martin,saboune,glenwood,2768
1972411,gweneth,luck,revesby,2212
4987068,geoffrey,timbrell,brighton-le-sands,2216
5511369,kylie,chambers,broadmeadows,3047
2627788,xao,trotter,winmalee,2777
1552077,shirley,vincent,peechelba,3678
6691025,ewdokia,galley,hastings,3915
5642462,gail,cooper,egg lagoon,7256
792808,rosemary,kirk,dharruk,2770
2496755,maxwell,pezzimenti,holland park,4121
5380344,daniel,parkin,andrews farm,5114
2758923,jane,wilton,bombala,2632
5773588,ferdoushi,pell,kyabram,3620
1710360,antje,dore,como,6152
4856090,jodie,brown,pelaw main,2327
4593955,darryl,wickham,wangaratta,3677
1317161,cecil,buhagiar,coningsby,4740
4725035,joe,waters,kirrawee,2232
3414316,judith,muthugala,toongabbie,2146
3676466,christine,harding,mermaid beach,4218
6035765,neil,togia,marrickville,2204
3152182,denyse,dunn,emu plains,2750
3283255,munner,lennox,bundaberg,4670
2627903,margot,dowling,toowoomba,4350
3414346,adnan,de-martin,summer hill,2130
5118301,wye,hazel,bayswater,3153
4069727,mariani,luscombe,burwood,3125
2234729,christine,todd,prahran,3181
2365804,rukmani,bowden,northfield,5085
5118319,emma,mclean,mount isa,4825
2759027,isolde,thomas,salisbury,5108
192256,minerva,fahina,emerton,2770
3911403,mary,morgan,caulfield north,3161
1579406,dianne,lanza,eltham,3095
1202584,sonia,keyt,bedford,6052
3474499,kuen,dolman,semaphore park,5019
3283349,irene,bromley,warnervale,2259
3283353,berenice,o'connor,warradale,5046
2890138,george,stevenson,hackham,5163
2628011,heath,grant,algester,4115
5249456,lynette,stonehouse,tully,4854
1972665,jason,willis,tieri,4709
1448379,gregory,medland,terrigal,2260
661955,paul,tipton,watsonia,3087
2840993,evelyn,ballard,hahndorf,5245
4725194,cameron,batty,tannum sands,4680
793043,pek,confoy,chelsea heights,3196
4200920,eden,densley,belmont,3216
3676647,james,wilson,redbank plains,4301
3283439,william,hemery,darling point,2027
2759153,gail,hodges,rochedale south,4123
268786,beryl,mahlberg,moruya,2537
5511667,alissa,benson,lake cargelligo,2672
3807737,kang,warriner,tiaro,4650
6429180,emily,blaney,calwell,2905
489048,shane,oldridge,camberwell,3124
2759185,denise,mcphee,cooktown,4871
1448468,jesus,lo,mill park,3082
2759195,jeffrey,dowling,waitpinga,5211
4594211,annette,savvas,mcleans ridges,2480
1343435,christopher,rozokos,whyalla,5600
1579559,margaret,fairman,north haven,5018
6167089,john,hile,torquay,4655
4987449,dale,rehayem,bankstown,2200
6429246,peter,kopko,mayfield,2304
5249600,gavin,healy,bondi junction,2022
1186369,robert,reale,ryde,2112
4987458,leisa,turville,engadine,2233
531014,david,schulz,westlake,4074
1448526,william,webster,elderslie,2570
2234973,kenneth,young,sandy bay,7006
5642850,dan,bozoky,gumdale,4154
399979,john,clavarino,narre warren,3805
4463215,dennis,hartley-clayton,bendigo,3550
5773936,allan,coates,caves beach,2281
4332177,susanne,williams,kogarah,2217
6560404,karen,hubbard,lakes entrance,3909
1579669,keith,tidor,caulfield north,3161
793241,robert,cengarle,kew,3101
6298267,beatrice,dack,regents park,4118
5905076,emma,sparks,dapto,2530
6560438,miriam,shield,biloela,4715
1579706,kathryn,rijff,helensvale,4210
2326517,glenn,sargent,mount helena,6082
3807936,jeanette,sajeva,lalor,3075
4725442,milan,cribb,branxton,2335
1055429,simon,piovesan,kidman park,5025
3939015,fiong,cunningham,taree,2430
4463310,gregory,neal,cabarita beach,2488
3676881,joanne,smith,willoughby,2068
6298323,darshan,warner,greensborough,3088
3545813,siu,sarrell,mentone,3194
5511906,nile,cherry,quirindi,2343
4594405,giovanna,baker,forest hill,3131
269035,kathleen,verdel,childers,4660
3939056,nicholas,zhou,balwyn,3103
6560508,catherine,behrends,shepparton,3630
4070150,byron,martin,casino,2470
6215569,jennifer,bray,slacks creek,4127
3808014,alexander,dotta,gympie,4570
4201232,melinda,banboukjian,bass hill,2197
1579794,jane,orecic,parafield gardens,5107
1186580,benjamin,johnson,port macquarie,2444
5643031,jennifer,jayadeva,mulgrave east,3170
6822682,stuart,jones,mooroolbark,3138
3676955,yue,harman,swansea,2281
6167335,michelle,brunell,golden beach,2483
4463401,david,hope,floraville,2280
4332331,joyce,choi,subiaco,6008
2497325,valerie,greenaway,haberfield,2045
3808053,ida,frost,tallai,4213
6429505,fay,bender,woollahra,2025
2759503,craig,thompson,glenthorne,2430
5643090,kushlani,baxter,ballarat,3350
4070233,barry,nicholls,wagga wagga,2650
4332388,michelle,bohmer,fairy meadow,2519
6298494,dalia,dunstan,ringwood,3134
6036358,andrew,kearns,st morris,5068
5381007,margaret,doan,canley vale,2166
6167446,dexter,briggs,southern river,6110
3808164,anila,levingston,hazelbrook,2779
3283878,malcolm,robertson,charleville,4470
3677106,john,owens,lancelin,6044
6822838,russell,creed,applecross,6153
5381050,mary,cook,terang,3264
2235329,jacinta,pike,springwood,4127
1579971,robin,eyre,nunawading,3131
4332484,prem,douglass,morley,6062
4463557,christopher,collinson,mackay,4740
5381063,pamela,lane,bonbeach,3196
4987853,chris,tout,glen iris,3146
5643214,sophie,harris,ulverstone,7315
3021777,ian,pepperell,rushworth,3612
1711058,leslie,barnett,upper coomera,4210
4201435,veronica,walker,barcaldine,4725
1317862,wendy,curran,alfredton,3350
793578,sammy,brunskill,emerald,4720
5774316,collette,aumeerally,toorak,3142
2906622,william,purnell,midland,6056
5250041,deborah,lang,manly,2095
5381114,margaret,brandtman,tumbi umbi,2261
793595,warren,green,stanthorpe,4380
4332541,cassi,morris,strathfield,2135
2628613,yuri,heal,eneabba north,6518
3415050,david,barberis,rosanna,3084
3415052,jane,rozario,keysborough,3173
3021837,vicki,crane,grass valley,6403
3546135,desley,marsham,spotswood,3015
5593604,patricia,banks,heatherton,3202
3284016,irene,hollow,warialda rail,2402
2235441,brian,powell-jones,surrey downs,5126
1973298,dagmar,faraone,richmond,5033
5774397,robert,le gurun-carmichael,glenbrook,2773
2497601,ian,rockliff,manly,2095
3284041,michelle,reilly,cranbourne,3977
5905484,trent,lyons,epping north,2121
2759777,cao,budd,middlemount,4746
5905506,susan,peters,capalaba,4157
6823011,kim,yinfoo,thursday island,4875
6036582,kathleen,abell,slacks creek,4127
2235496,michael,valle,corio,3214
5905513,torun,nielsen,bundaberg,4670
5250156,romesh,boekel,ocean grove,3226
3284079,michelle,howie,lower mitcham,5062
3284081,benedict,bartlett,bright,3741
5119095,vasiliki,mac master,padbury,6025
2759804,catalina,fordham,griffith,2680
1186947,ad,king,tongala,3621
4332678,derek,leegwater,toowoomba,4350
1055890,shih,manning,thornlie,6108
793752,eva,saunders,oak park,3046
6167705,tormod,boettcher,wishart,4122
6560924,leslie,postle,wishart,4122
154138,edward,lach,buff point,2262
5381285,leo,mountain,greensborough,3088
1842345,marko,smith,holt,2615
2366643,peter,coghlan,isabella plains,2905
1836233,carmelina,zhou,campsie,2194
3677373,ronald,rogers,lavington,2641
7360,richard,higgins,penrith,2750
6036692,jessica,herring,doveton,3177
138454,peter,lucas,bentleigh east,3165
4201702,deidre,piva,greensborough,3088
2890985,frances,parker,waratah,2298
4857070,danny,kim,campsie,2194
5986857,jose,mccarthy,mackay north,4740
6823171,celie,mills,wangi wangi,2267
6561045,shane,mcdonald,north sydney,2060
2235673,raina,allan,narraweena,2099
2891034,xia,gibbs,glenella,4740
5774620,joe,mcdonald,gisborne,3437
5774622,ewa,darling,long jetty,2261
138535,lisa,block,shepparton,3630
793904,celma,medway,yass,2582
5512501,michael,luu,roselands,2196
2628922,michael,ali,doonside,2767
5774653,robyn,mcleay,south perth,6151
5774665,jennifer,bramham,rockhampton,4700
5119307,andrew,brasted,north adelaide,5006
2628946,carol,hetherington,eagle heights,4271
2628952,lee,jones,bossley park,2176
2469777,andrew,kirkland,the channon,2480
2760047,sandor,becker,bondi,2026
4070770,mario,heylbut,berwick,3806
7540,warren,gregg,brisbane,4000
1973626,magdalene,mcgregor,glass house mountains,4518
4464011,fred,fell,mansfield,4122
4201868,thanh,jenkins,tamworth,2340
4020802,grazia,richards,darnum,3822
1056154,stevan,lennon,gorokan,2263
269743,gerhard,gibson,bannockburn,3331
400816,michael,stokes,smithton,7330
3022257,robert,broszkiewicz,woodvale,6026
